1345,4,5,16,2,6474159,3227361,371930,206594,2874868,266135
1345,4,5,16,3,5874296,491059,363795,135523,5019442,429686
1346,4,5,1,1,1028352,9915,9902,3246,1008535,10631
1346,4,5,1,2,568742,6201,5479,1853,557062,6003
1346,4,5,1,3,459610,3714,4423,1393,451473,4628
1347,4,5,2,1,1158764,28642,24561,9861,1105561,27979
1347,4,5,2,2,651578,21243,14001,5948,616334,16426
1347,4,5,2,3,507186,7399,10560,3913,489227,11553
1348,4,5,3,1,1283788,182999,83184,48543,1017605,186980
1348,4,5,3,2,713541,157573,51892,32721,504076,107545
1348,4,5,3,3,570247,25426,31292,15822,513529,79435
1349,4,5,4,1,1204356,421304,110841,65387,672211,178626
1349,4,5,4,2,624062,368981,65181,43512,189900,77479
1349,4,5,4,3,580294,52323,45660,21875,482311,101147
1350,4,5,5,1,1019313,473727,92198,48462,453388,92264
1350,4,5,5,2,515370,410937,48203,29953,56230,23616
1350,4,5,5,3,503943,62790,43995,18509,397158,68648
1351,4,5,6,1,893058,445671,79541,37990,367846,51443
1351,4,5,6,2,447463,383330,36029,21133,28104,8441
1351,4,5,6,3,445595,62341,43512,16857,339742,43002
1352,4,5,7,1,854482,437273,74595,33746,342614,40009
1352,4,5,7,2,426691,373755,31381,17775,21555,5126
1352,4,5,7,3,427791,63518,43214,15971,321059,34883
1353,4,5,8,1,1503592,775047,118537,48445,610008,53334
1353,4,5,8,2,758331,668788,49590,26140,39953,7380
1353,4,5,8,3,745261,106259,68947,22305,570055,45954
1354,4,5,9,1,979061,485656,65579,23175,427826,25315
1354,4,5,9,2,504148,428547,29138,13238,46463,4633
1354,4,5,9,3,474913,57109,36441,9937,381363,20682
1355,4,5,10,1,871663,319277,54055,17102,498331,21185
1355,4,5,10,2,432632,283199,27171,10166,122262,6141
1355,4,5,10,3,439031,36078,26884,6936,376069,15044
1356,4,5,11,1,402665,103371,16119,4301,283175,5511
1356,4,5,11,2,214974,93794,10070,2979,111110,2309
1356,4,5,11,3,187691,9577,6049,1322,172065,3202
1357,4,5,12,1,209093,30365,5218,1248,173510,1791
1357,4,5,12,2,105099,26701,3023,791,75375,718
1357,4,5,12,3,103994,3664,2195,457,98135,1073
1358,4,5,13,1,21815,5173,1395,611,15247,753
1358,4,5,13,2,11530,4312,772,385,6446,318
1358,4,5,13,3,10285,861,623,226,8801,435
1359,4,5,14,1,7737650,3221677,624475,305748,3891498,627971
1359,4,5,14,2,3989606,2791911,311414,184472,886281,234220
1359,4,5,14,3,3748044,429766,313061,121276,3005217,393751
1360,4,5,15,1,1483421,453013,75392,22651,955016,28487
1360,4,5,15,2,752705,403694,40264,13936,308747,9168
1360,4,5,15,3,730716,49319,35128,8715,646269,19319
1361,4,6,16,1,23577,6233,1317,765,16027,1604
1361,4,6,16,2,12090,5453,943,569,5694,618
1361,4,6,16,3,11487,780,374,196,10333,986
1362,4,6,1,1,1990,9,44,8,1937,16
1362,4,6,1,2,1059,4,26,4,1029,8
1362,4,6,1,3,931,5,18,4,908,8
1363,4,6,2,1,2250,41,50,11,2159,59
1363,4,6,2,2,1217,30,30,8,1157,32
1363,4,6,2,3,1033,11,20,3,1002,27
1364,4,6,3,1,2468,283,120,70,2065,383
1364,4,6,3,2,1314,252,86,57,976,227
1364,4,6,3,3,1154,31,34,13,1089,156
1365,4,6,4,1,2402,771,220,154,1411,405
1365,4,6,4,2,1235,671,172,125,392,180
1365,4,6,4,3,1167,100,48,29,1019,225
1366,4,6,5,1,2084,821,146,94,1117,230
1366,4,6,5,2,985,737,107,66,141,63
1366,4,6,5,3,1099,84,39,28,976,167
1367,4,6,6,1,1733,809,160,103,764,122
1367,4,6,6,2,875,694,119,76,62,24
1367,4,6,6,3,858,115,41,27,702,98
1368,4,6,7,1,1740,838,135,87,767,120
1368,4,6,7,2,870,730,90,60,50,9
1368,4,6,7,3,870,108,45,27,717,111
1369,4,6,8,1,2891,1453,212,122,1226,135
1369,4,6,8,2,1469,1258,133,84,78,19
1369,4,6,8,3,1422,195,79,38,1148,116
1370,4,6,9,1,1742,787,136,77,819,58
1370,4,6,9,2,929,706,115,64,108,15
1370,4,6,9,3,813,81,21,13,711,43
1371,4,6,10,1,1397,325,65,25,1007,51
1371,4,6,10,2,652,291,42,14,319,25
1371,4,6,10,3,745,34,23,11,688,26
1372,4,6,11,1,669,77,23,10,569,17
1372,4,6,11,2,355,67,19,8,269,11
1372,4,6,11,3,314,10,4,2,300,6
1373,4,6,12,1,312,14,5,3,293,6
1373,4,6,12,2,143,9,3,2,131,4
1373,4,6,12,3,169,5,2,1,162,2
1374,4,6,13,1,35,5,1,1,29,2
1374,4,6,13,2,17,4,1,1,12,1
1374,4,6,13,3,18,1,0,0,17,1
1375,4,6,14,1,15060,5762,1129,707,8169,1453
1375,4,6,14,2,7677,5048,822,532,1807,537
1375,4,6,14,3,7383,714,307,175,6362,916
1376,4,6,15,1,2378,416,93,38,1869,74
1376,4,6,15,2,1150,367,64,24,719,40
1376,4,6,15,3,1228,49,29,14,1150,34
1377,4,7,16,1,4366,1303,260,125,2803,266
1377,4,7,16,2,2328,1112,139,76,1077,104
1377,4,7,16,3,2038,191,121,49,1726,162
1378,4,7,1,1,432,4,10,1,418,6
1378,4,7,1,2,242,1,5,1,236,4
1378,4,7,1,3,190,3,5,0,182,2
1379,4,7,2,1,396,7,8,4,381,9
1379,4,7,2,2,212,5,4,2,203,5
1379,4,7,2,3,184,2,4,2,178,4
1380,4,7,3,1,455,56,12,6,387,74
1380,4,7,3,2,248,44,11,6,193,41
1380,4,7,3,3,207,12,1,0,194,33
1381,4,7,4,1,395,130,31,18,234,59
1381,4,7,4,2,207,113,18,11,76,27
1381,4,7,4,3,188,17,13,7,158,32
1382,4,7,5,1,344,165,28,17,151,30
1382,4,7,5,2,179,138,17,12,24,10
1382,4,7,5,3,165,27,11,5,127,20
1383,4,7,6,1,319,147,35,18,137,31
1383,4,7,6,2,144,115,18,13,11,3
1383,4,7,6,3,175,32,17,5,126,28
1384,4,7,7,1,294,156,30,17,108,16
1384,4,7,7,2,155,132,15,10,8,1
1384,4,7,7,3,139,24,15,7,100,15
1385,4,7,8,1,534,296,47,20,191,22
1385,4,7,8,2,300,265,23,11,12,5
1385,4,7,8,3,234,31,24,9,179,17
1386,4,7,9,1,346,175,24,11,147,8
1386,4,7,9,2,182,156,8,5,18,3
1386,4,7,9,3,164,19,16,6,129,5
1387,4,7,10,1,298,117,21,6,160,7
1387,4,7,10,2,161,105,12,3,44,3
1387,4,7,10,3,137,12,9,3,116,4
1388,4,7,11,1,125,38,9,4,78,3
1388,4,7,11,2,68,28,7,2,33,1
1388,4,7,11,3,57,10,2,2,45,2
1389,4,7,12,1,71,11,2,1,58,1
1389,4,7,12,2,43,9,1,0,33,1
1389,4,7,12,3,28,2,1,1,25,0
1390,4,7,13,1,11,1,3,2,7,0
1390,4,7,13,2,6,1,0,0,5,0
1390,4,7,13,3,5,0,3,2,2,0
1391,4,7,14,1,2687,1125,207,107,1355,240
1391,4,7,14,2,1415,963,110,68,342,90
1391,4,7,14,3,1272,162,97,39,1013,150
1392,4,7,15,1,494,166,32,11,296,11
1392,4,7,15,2,272,142,20,5,110,5
1392,4,7,15,3,222,24,12,6,186,6
1393,4,8,16,1,6646,1933,511,225,4202,413
1393,4,8,16,2,3467,1577,293,164,1597,154
1393,4,8,16,3,3179,356,218,61,2605,259
1394,4,8,1,1,651,9,8,2,634,12
1394,4,8,1,2,350,5,5,1,340,6
1394,4,8,1,3,301,4,3,1,294,6
1395,4,8,2,1,713,19,13,1,681,20
1395,4,8,2,2,412,16,6,0,390,12
1395,4,8,2,3,301,3,7,1,291,8
1396,4,8,3,1,723,97,63,34,563,106
1396,4,8,3,2,388,71,37,25,280,54
1396,4,8,3,3,335,26,26,9,283,52
1397,4,8,4,1,613,238,67,34,308,89
1397,4,8,4,2,307,191,45,27,71,41
1397,4,8,4,3,306,47,22,7,237,48
1398,4,8,5,1,559,254,70,37,235,65
1398,4,8,5,2,289,218,41,29,30,20
1398,4,8,5,3,270,36,29,8,205,45
1399,4,8,6,1,495,238,61,31,196,37
1399,4,8,6,2,244,202,29,22,13,6
1399,4,8,6,3,251,36,32,9,183,31
1400,4,8,7,1,466,263,53,27,150,14
1400,4,8,7,2,240,203,28,19,9,1
1400,4,8,7,3,226,60,25,8,141,13
1401,4,8,8,1,733,392,73,29,268,36
1401,4,8,8,2,372,318,39,16,15,2
1401,4,8,8,3,361,74,34,13,253,34
1402,4,8,9,1,440,217,49,18,174,12
1402,4,8,9,2,232,182,27,14,23,4
1402,4,8,9,3,208,35,22,4,151,8
1403,4,8,10,1,435,143,35,8,257,17
1403,4,8,10,2,213,119,21,7,73,5
1403,4,8,10,3,222,24,14,1,184,12
1404,4,8,11,1,178,44,14,2,120,5
1404,4,8,11,2,95,38,11,2,46,3
1404,4,8,11,3,83,6,3,0,74,2
1405,4,8,12,1,82,15,4,2,63,0
1405,4,8,12,2,42,11,4,2,27,0
1405,4,8,12,3,40,4,0,0,36,0
1406,4,8,13,1,13,4,1,0,8,0
1406,4,8,13,2,7,3,0,0,4,0
1406,4,8,13,3,6,1,1,0,4,0
1407,4,8,14,1,4029,1699,436,210,1894,359
1407,4,8,14,2,2072,1385,246,152,441,128
1407,4,8,14,3,1957,314,190,58,1453,231
1408,4,8,15,1,695,202,53,12,440,22
1408,4,8,15,2,350,168,36,11,146,8
1408,4,8,15,3,345,34,17,1,294,14
1409,4,1,16,1,10399146,3343912,374251,160231,6680983,570114
1409,4,1,16,2,5545989,2846792,231546,105438,2467651,240807
1409,4,1,16,3,4853157,497120,142705,54793,4213332,329307
1410,4,1,1,1,860997,9324,15050,3770,836623,8385
1410,4,1,1,2,473777,5591,8405,2140,459781,4688
1410,4,1,1,3,387220,3733,6645,1630,376842,3697
1411,4,1,2,1,914574,24075,22309,7080,868190,18434
1411,4,1,2,2,514164,17749,13097,4358,483318,11272
1411,4,1,2,3,400410,6326,9212,2722,384872,7162
1412,4,1,3,1,1003256,132815,43238,22888,827203,127927
1412,4,1,3,2,566349,113079,28932,16012,424338,78923
1412,4,1,3,3,436907,19736,14306,6876,402865,49004
1413,4,1,4,1,1069803,352132,58714,33363,658957,164968
1413,4,1,4,2,576792,302634,39101,22710,235057,81605
1413,4,1,4,3,493011,49498,19613,10653,423900,83363
1414,4,1,5,1,1008405,498149,50425,25583,459831,96848
1414,4,1,5,2,532209,423656,32025,16850,76528,31168
1414,4,1,5,3,476196,74493,18400,8733,383303,65680
1415,4,1,6,1,853033,461233,38632,16943,353168,47721
1415,4,1,6,2,446265,391537,23252,10686,31476,9771
1415,4,1,6,3,406768,69696,15380,6257,321692,37950
1416,4,1,7,1,786229,435075,34379,14182,316775,33814
1416,4,1,7,2,406613,365395,19896,8806,21322,5048
1416,4,1,7,3,379616,69680,14483,5376,295453,28766
1417,4,1,8,1,1308654,720830,52866,19520,534958,38593
1417,4,1,8,2,675854,609900,30733,12395,35221,6514
1417,4,1,8,3,632800,110930,22133,7125,499737,32079
1418,4,1,9,1,892016,464954,30380,9335,396682,17521
1418,4,1,9,2,467850,400030,18293,6374,49527,4909
1418,4,1,9,3,424166,64924,12087,2961,347155,12612
1419,4,1,10,1,565338,176710,18636,5276,369992,11701
1419,4,1,10,2,287640,156572,11702,3556,119366,4978
1419,4,1,10,3,277698,20138,6934,1720,250626,6723
1420,4,1,11,1,238049,50403,6520,1512,181126,2847
1420,4,1,11,2,121838,45051,4218,1059,72569,1339
1420,4,1,11,3,116211,5352,2302,453,108557,1508
1421,4,1,12,1,104720,15150,2547,608,87023,977
1421,4,1,12,2,50227,13074,1547,386,35606,440
1421,4,1,12,3,54493,2076,1000,222,51417,537
1422,4,1,13,1,11912,3062,555,171,8295,378
1422,4,1,13,2,6439,2524,345,106,3570,152
1422,4,1,13,3,5473,538,210,65,4725,226
1423,4,1,14,1,6921396,3065188,308634,141814,3547574,527392
1423,4,1,14,2,3671932,2606231,192232,93833,873469,217938
1423,4,1,14,3,3249464,458957,116402,47981,2674105,309454
1424,4,1,15,1,908107,242263,27703,7396,638141,15525
1424,4,1,15,2,459705,214697,17467,5001,227541,6757
1424,4,1,15,3,448402,27566,10236,2395,410600,8768
1425,4,2,16,1,6282072,2067675,220143,93974,3994254,333674
1425,4,2,16,2,3378052,1768521,137360,62319,1472171,136873
1425,4,2,16,3,2904020,299154,82783,31655,2522083,196801
1426,4,2,1,1,541020,5901,9209,2393,525910,5007
1426,4,2,1,2,296450,3475,5137,1340,287838,2777
1426,4,2,1,3,244570,2426,4072,1053,238072,2230
1427,4,2,2,1,556208,15099,13247,4253,527862,10789
1427,4,2,2,2,310745,11009,7770,2604,291966,6548
1427,4,2,2,3,245463,4090,5477,1649,235896,4241
1428,4,2,3,1,593574,83710,25085,12981,484779,72958
1428,4,2,3,2,337246,71491,16947,9140,248808,44891
1428,4,2,3,3,256328,12219,8138,3841,235971,28067
1429,4,2,4,1,646146,223516,34429,19280,388201,95906
1429,4,2,4,2,352091,192543,23018,13125,136530,46583
1429,4,2,4,3,294055,30973,11411,6155,251671,49323
1430,4,2,5,1,631427,320471,30588,15472,280368,57987
1430,4,2,5,2,337855,274586,19630,10307,43639,17647
1430,4,2,5,3,293572,45885,10958,5165,236729,40340
1431,4,2,6,1,535161,295197,23495,10213,216469,29273
1431,4,2,6,2,284435,252176,14275,6548,17984,5436
1431,4,2,6,3,250726,43021,9220,3665,198485,23837
1432,4,2,7,1,485028,274443,20854,8611,189731,20520
1432,4,2,7,2,256212,231796,12242,5444,12174,2852
1432,4,2,7,3,228816,42647,8612,3167,177557,17668
1433,4,2,8,1,780630,438764,30962,11424,310904,22616
1433,4,2,8,2,412139,373715,18457,7464,19967,3714
1433,4,2,8,3,368491,65049,12505,3960,290937,18902
1434,4,2,9,1,515468,273839,17152,5284,224477,10026
1434,4,2,9,2,274282,236953,10409,3640,26920,2754
1434,4,2,9,3,241186,36886,6743,1644,197557,7272
1435,4,2,10,1,310794,99109,10017,2835,201668,6263
1435,4,2,10,2,157902,87627,6266,1902,64009,2628
1435,4,2,10,3,152892,11482,3751,933,137659,3635
1436,4,2,11,1,129250,27599,3425,799,98226,1590
1436,4,2,11,2,64582,24632,2193,541,37757,742
1436,4,2,11,3,64668,2967,1232,258,60469,848
1437,4,2,12,1,55286,8291,1365,341,45630,543
1437,4,2,12,2,25340,7089,823,210,17428,230
1437,4,2,12,3,29946,1202,542,131,28202,313
1438,4,2,13,1,6719,1736,315,88,4668,196
1438,4,2,13,2,3655,1429,193,54,2033,71
1438,4,2,13,3,3064,307,122,34,2635,125
1439,4,2,14,1,4187434,1909940,182565,83265,2094929,309286
1439,4,2,14,2,2254260,1633260,114978,55668,506022,123877
1439,4,2,14,3,1933174,276680,67587,27597,1588907,185409
1440,4,2,15,1,495330,134999,14807,3975,345524,8396
1440,4,2,15,2,247824,119348,9282,2653,119194,3600
1440,4,2,15,3,247506,15651,5525,1322,226330,4796
1441,4,3,16,1,256664,82521,8749,3304,165394,9634
1441,4,3,16,2,140710,74082,5715,2394,60913,4327
1441,4,3,16,3,115954,8439,3034,910,104481,5307
1442,4,3,1,1,28347,430,331,87,27586,243
1442,4,3,1,2,14815,263,181,51,14371,133
1442,4,3,1,3,13532,167,150,36,13215,110
1443,4,3,2,1,27820,1426,582,197,25812,588
1443,4,3,2,2,15214,1133,342,117,13739,380
1443,4,3,2,3,12606,293,240,80,12073,208
1444,4,3,3,1,28239,7074,1166,505,19999,2570
1444,4,3,3,2,16047,6251,802,387,8994,1625
1444,4,3,3,3,12192,823,364,118,11005,945
1445,4,3,4,1,29017,12424,1451,672,15142,2500
1445,4,3,4,2,16347,11326,1020,492,4001,1236
1445,4,3,4,3,12670,1098,431,180,11141,1264
1446,4,3,5,1,25877,13539,1223,491,11115,1462
1446,4,3,5,2,14369,12269,816,364,1284,469
1446,4,3,5,3,11508,1270,407,127,9831,993
1447,4,3,6,1,21249,11772,967,356,8510,806
1447,4,3,6,2,11776,10584,605,249,587,147
1447,4,3,6,3,9473,1188,362,107,7923,659
1448,4,3,7,1,18325,10415,846,297,7064,557
1448,4,3,7,2,10231,9307,519,210,405,80
1448,4,3,7,3,8094,1108,327,87,6659,477
1449,4,3,8,1,25467,14445,1159,387,9863,527
1449,4,3,8,2,14387,13014,750,286,623,112
1449,4,3,8,3,11080,1431,409,101,9240,415
1450,4,3,9,1,12876,6767,554,171,5555,204
1450,4,3,9,2,7145,6117,347,127,681,77
1450,4,3,9,3,5731,650,207,44,4874,127
1451,4,3,10,1,7935,3006,314,99,4615,130
1451,4,3,10,2,4215,2729,221,73,1265,47
1451,4,3,10,3,3720,277,93,26,3350,83
1452,4,3,11,1,3315,857,95,28,2363,27
1452,4,3,11,2,1761,783,70,26,908,13
1452,4,3,11,3,1554,74,25,2,1455,14
1453,4,3,12,1,1784,289,51,12,1444,17
1453,4,3,12,2,898,244,34,10,620,8
1453,4,3,12,3,886,45,17,2,824,9
1454,4,3,13,1,279,77,10,2,192,3
1454,4,3,13,2,157,62,8,2,87,0
1454,4,3,13,3,122,15,2,0,105,3
1455,4,3,14,1,161050,76436,7366,2879,77248,8626
1455,4,3,14,2,90302,68868,4859,2115,16575,3746
1455,4,3,14,3,70748,7568,2507,764,60673,4880
1456,4,3,15,1,13034,4152,460,139,8422,174
1456,4,3,15,2,6874,3756,325,109,2793,68
1456,4,3,15,3,6160,396,135,30,5629,106
1457,4,4,16,1,105253,34705,4702,2250,65846,6545
1457,4,4,16,2,55156,27088,2986,1483,25082,2662
1457,4,4,16,3,50097,7617,1716,767,40764,3883
1458,4,4,1,1,9296,88,116,27,9092,72
1458,4,4,1,2,5059,57,72,18,4930,34
1458,4,4,1,3,4237,31,44,9,4162,38
1459,4,4,2,1,9797,288,248,93,9261,202
1459,4,4,2,2,5363,205,146,55,5012,131
1459,4,4,2,3,4434,83,102,38,4249,71
1460,4,4,3,1,10982,1544,569,330,8869,1566
1460,4,4,3,2,5800,1213,369,237,4218,943
1460,4,4,3,3,5182,331,200,93,4651,623
1461,4,4,4,1,11612,3912,788,481,6912,1863
1461,4,4,4,2,5960,3121,549,344,2290,845
1461,4,4,4,3,5652,791,239,137,4622,1018
1462,4,4,5,1,10353,5270,627,335,4456,1055
1462,4,4,5,2,5471,4256,405,217,810,325
1462,4,4,5,3,4882,1014,222,118,3646,730
1463,4,4,6,1,8620,4884,537,267,3199,527
1463,4,4,6,2,4581,3888,341,159,352,112
1463,4,4,6,3,4039,996,196,108,2847,415
1464,4,4,7,1,7958,4533,465,206,2960,411
1464,4,4,7,2,3986,3491,264,135,231,55
1464,4,4,7,3,3972,1042,201,71,2729,356
1465,4,4,8,1,12786,7552,668,264,4566,469
1465,4,4,8,2,6605,5806,402,157,397,78
1465,4,4,8,3,6181,1746,266,107,4169,391
1466,4,4,9,1,8030,4585,382,146,3063,192
1466,4,4,9,2,4173,3456,247,94,470,47
1466,4,4,9,3,3857,1129,135,52,2593,145
1467,4,4,10,1,4894,1537,206,78,3151,150
1467,4,4,10,2,2475,1205,129,53,1141,77
1467,4,4,10,3,2419,332,77,25,2010,73
1468,4,4,11,1,1788,367,59,16,1362,25
1468,4,4,11,2,889,283,40,11,566,10
1468,4,4,11,3,899,84,19,5,796,15
1469,4,4,12,1,801,113,30,7,658,10
1469,4,4,12,2,403,86,18,3,299,4
1469,4,4,12,3,398,27,12,4,359,6
1470,4,4,13,1,104,32,7,0,65,3
1470,4,4,13,2,54,21,4,0,29,1
1470,4,4,13,3,50,11,3,0,36,2
1471,4,4,14,1,70341,32280,4036,2029,34025,6083
1471,4,4,14,2,36576,25231,2577,1343,8768,2405
1471,4,4,14,3,33765,7049,1459,686,25257,3678
1472,4,4,15,1,7483,2017,295,101,5171,185
1472,4,4,15,2,3767,1574,187,67,2006,91
1472,4,4,15,3,3716,443,108,34,3165,94
1473,4,5,16,1,3656299,1131151,136104,58993,2389044,214952
1473,4,5,16,2,1921638,954197,82889,38194,884552,94551
1473,4,5,16,3,1734661,176954,53215,20799,1504492,120401
1474,4,5,1,1,273260,2768,5103,1195,265389,2986
1474,4,5,1,2,152415,1704,2854,696,147857,1705
1474,4,5,1,3,120845,1064,2249,499,117532,1281
1475,4,5,2,1,311303,7006,7888,2455,296409,6738
1475,4,5,2,2,177538,5221,4638,1538,167679,4142
1475,4,5,2,3,133765,1785,3250,917,128730,2596
1476,4,5,3,1,360779,39297,15833,8784,305649,49525
1476,4,5,3,2,201806,33201,10440,6046,158165,30594
1476,4,5,3,3,158973,6096,5393,2738,147484,18931
1477,4,5,4,1,373074,109328,21287,12512,242459,63203
1477,4,5,4,2,197016,93199,14012,8473,89805,32182
1477,4,5,4,3,176058,16129,7275,4039,152654,31021
1478,4,5,5,1,331213,154556,17328,8976,159329,35434
1478,4,5,5,2,169715,128998,10776,5769,29941,12435
1478,4,5,5,3,161498,25558,6552,3207,129388,22999
1479,4,5,6,1,280140,145544,13182,5923,121414,16699
1479,4,5,6,2,141627,121736,7793,3625,12098,3945
1479,4,5,6,3,138513,23808,5389,2298,109316,12754
1480,4,5,7,1,268157,142345,11867,4949,113945,12030
1480,4,5,7,2,133067,118136,6698,2954,8233,2004
1480,4,5,7,3,135090,24209,5169,1995,105712,10026
1481,4,5,8,1,478898,254668,19562,7313,204668,14641
1481,4,5,8,2,237772,213015,10880,4417,13877,2540
1481,4,5,8,3,241126,41653,8682,2896,190791,12101
1482,4,5,9,1,347488,175930,11973,3673,159585,6924
1482,4,5,9,2,178497,150253,7141,2481,21103,1983
1482,4,5,9,3,168991,25677,4832,1192,138482,4941
1483,4,5,10,1,236609,71349,7934,2237,157326,5025
1483,4,5,10,2,120674,63496,4996,1515,52182,2184
1483,4,5,10,3,115935,7853,2938,722,105144,2841
1484,4,5,11,1,101365,20978,2866,651,77521,1181
1484,4,5,11,2,53521,18818,1875,469,32828,566
1484,4,5,11,3,47844,2160,991,182,44693,615
1485,4,5,12,1,45801,6274,1073,246,38454,400
1485,4,5,12,2,23133,5496,656,162,16981,196
1485,4,5,12,3,22668,778,417,84,21473,204
1486,4,5,13,1,4281,1108,208,79,2965,166
1486,4,5,13,2,2265,924,130,49,1211,75
1486,4,5,13,3,2016,184,78,30,1754,91
1487,4,5,14,1,2439749,1021668,111032,52130,1307049,198456
1487,4,5,14,2,1259500,858538,67740,33765,333222,85683
1487,4,5,14,3,1180249,163130,43292,18365,973827,112773
1488,4,5,15,1,383775,98601,11873,3134,273301,6606
1488,4,5,15,2,197328,87810,7527,2146,101991,2946
1488,4,5,15,3,186447,10791,4346,988,171310,3660
1489,4,6,16,1,9660,2999,508,193,6153,436
1489,4,6,16,2,5086,2478,305,138,2303,221
1489,4,6,16,3,4574,521,203,55,3850,215
1490,4,6,1,1,834,10,30,4,794,1
1490,4,6,1,2,419,5,15,2,399,1
1490,4,6,1,3,415,5,15,2,395,0
1491,4,6,2,1,928,26,26,3,876,15
1491,4,6,2,2,504,18,13,3,473,12
1491,4,6,2,3,424,8,13,0,403,3
1492,4,6,3,1,928,130,66,31,732,107
1492,4,6,3,2,502,96,46,24,360,65
1492,4,6,3,3,426,34,20,7,372,42
1493,4,6,4,1,1041,324,83,44,634,132
1493,4,6,4,2,571,287,52,26,232,66
1493,4,6,4,3,470,37,31,18,402,66
1494,4,6,5,1,964,423,69,37,472,81
1494,4,6,5,2,500,348,45,27,107,42
1494,4,6,5,3,464,75,24,10,365,39
1495,4,6,6,1,794,420,51,22,323,33
1495,4,6,6,2,426,353,31,18,42,9
1495,4,6,6,3,368,67,20,4,281,24
1496,4,6,7,1,736,413,34,12,289,19
1496,4,6,7,2,384,338,19,9,27,6
1496,4,6,7,3,352,75,15,3,262,13
1497,4,6,8,1,1161,668,71,26,422,21
1497,4,6,8,2,604,536,40,19,28,4
1497,4,6,8,3,557,132,31,7,394,17
1498,4,6,9,1,798,406,47,5,345,17
1498,4,6,9,2,423,347,25,4,51,10
1498,4,6,9,3,375,59,22,1,294,7
1499,4,6,10,1,428,124,13,2,291,6
1499,4,6,10,2,226,104,9,1,113,4
1499,4,6,10,3,202,20,4,1,178,2
1500,4,6,11,1,198,37,15,7,146,3
1500,4,6,11,2,93,30,9,5,54,1
1500,4,6,11,3,105,7,6,2,92,2
1501,4,6,12,1,100,18,3,0,79,1
1501,4,6,12,2,42,16,1,0,25,1
1501,4,6,12,3,58,2,2,0,54,0
1502,4,6,13,1,6,0,0,0,6,0
1502,4,6,13,2,2,0,0,0,2,0
1502,4,6,13,3,4,0,0,0,4,0
1503,4,6,14,1,6422,2784,421,177,3217,410
1503,4,6,14,2,3410,2305,258,127,847,202
1503,4,6,14,3,3012,479,163,50,2370,208
1504,4,6,15,1,726,179,31,9,516,10
1504,4,6,15,2,361,150,19,6,192,6
1504,4,6,15,3,365,29,12,3,324,4
1505,4,7,16,1,40674,13719,870,243,26085,1417
1505,4,7,16,2,21232,12111,494,138,8627,560
1505,4,7,16,3,19442,1608,376,105,17458,857
1506,4,7,1,1,2987,32,43,12,2912,15
1506,4,7,1,2,1667,21,25,7,1621,6
1506,4,7,1,3,1320,11,18,5,1291,9
1507,4,7,2,1,3096,55,38,10,3003,24
1507,4,7,2,2,1752,40,24,4,1688,11
1507,4,7,2,3,1344,15,14,6,1315,13
1508,4,7,3,1,3215,160,82,35,2973,303
1508,4,7,3,2,1775,134,49,25,1592,216
1508,4,7,3,3,1440,26,33,10,1381,87
1509,4,7,4,1,3401,1000,108,59,2293,427
1509,4,7,4,2,1867,856,65,35,946,206
1509,4,7,4,3,1534,144,43,24,1347,221
1510,4,7,5,1,3585,1819,101,41,1665,251
1510,4,7,5,2,1858,1587,62,26,209,47
1510,4,7,5,3,1727,232,39,15,1456,204
1511,4,7,6,1,3333,1773,76,22,1484,113
1511,4,7,6,2,1686,1547,33,9,106,23
1511,4,7,6,3,1647,226,43,13,1378,90
1512,4,7,7,1,3022,1614,82,21,1326,75
1512,4,7,7,2,1486,1383,44,9,59,7
1512,4,7,7,3,1536,231,38,12,1267,68
1513,4,7,8,1,5414,2919,123,16,2372,88
1513,4,7,8,2,2711,2544,74,8,93,18
1513,4,7,8,3,2703,375,49,8,2279,70
1514,4,7,9,1,4869,2499,109,17,2261,56
1514,4,7,9,2,2456,2265,56,8,135,11
1514,4,7,9,3,2413,234,53,9,2126,45
1515,4,7,10,1,3148,1245,72,8,1831,50
1515,4,7,10,2,1590,1166,44,6,380,11
1515,4,7,10,3,1558,79,28,2,1451,39
1516,4,7,11,1,1493,467,30,2,996,8
1516,4,7,11,2,748,441,14,1,293,2
1516,4,7,11,3,745,26,16,1,703,6
1517,4,7,12,1,561,118,6,0,437,3
1517,4,7,12,2,270,110,4,0,156,1
1517,4,7,12,3,291,8,2,0,281,2
1518,4,7,13,1,45,18,0,0,27,4
1518,4,7,13,2,27,17,0,0,10,1
1518,4,7,13,3,18,1,0,0,17,3
1519,4,7,14,1,26839,11784,681,211,14374,1313
1519,4,7,14,2,13839,10316,383,120,3140,528
1519,4,7,14,3,13000,1468,298,91,11234,785
1520,4,7,15,1,5202,1830,108,10,3264,61
1520,4,7,15,2,2608,1717,62,7,829,14
1520,4,7,15,3,2594,113,46,3,2435,47
1521,4,8,16,1,4240,1243,324,145,2673,186
1521,4,8,16,2,2268,992,196,97,1080,97
1521,4,8,16,3,1972,251,128,48,1593,89
1522,4,8,1,1,436,6,26,1,404,1
1522,4,8,1,2,247,3,14,0,230,1
1522,4,8,1,3,189,3,12,1,174,0
1523,4,8,2,1,448,16,25,6,407,5
1523,4,8,2,2,260,12,21,4,227,4
1523,4,8,2,3,188,4,4,2,180,1
1524,4,8,3,1,419,77,37,23,305,49
1524,4,8,3,2,237,61,25,16,151,31
1524,4,8,3,3,182,16,12,7,154,18
